Date,Open,High,Low,Close,Volume,Log_Ret,SMA_7,SMA_21,Volatility_7,Lag_1,Lag_2,Lag_3,Lag_5,Day_of_Week,Month,Target
2025-01-30,238.665,240.79,237.21,237.59,55658279,-0.0074221957254156,230.76285714285717,236.112380952381,0.017245699805119818,0.004606180414897502,0.035892086430602384,0.03128569052356898,-0.0007597935514905356,3,1,-0.006714694035086833
2025-01-31,247.19,247.19,233.44,236.0,101075128,-0.006714694035086833,232.5014285714286,235.34095238095242,0.01827610242096505,-0.0074221957254156,0.004606180414897502,0.035892086430602384,-0.003942304182998584,4,1,-0.034442317383852845
2025-02-03,229.99,231.83,225.7,228.01,73063301,-0.034442317383852845,233.12285714285716,234.27380952380952,0.024280439030033112,-0.006714694035086833,-0.0074221957254156,0.004606180414897502,0.03128569052356898,0,2,0.020790228215525564
2025-02-04,227.25,233.13,226.65,232.8,45067301,0.020790228215525564,234.55428571428573,233.74761904761903,0.024934674034678347,-0.034442317383852845,-0.006714694035086833,-0.0074221957254156,0.035892086430602384,1,2,-0.0014185314133143574
2025-02-05,228.53,232.67,228.27,232.47,39664989,-0.0014185314133143574,234.92714285714285,233.22904761904763,0.02240514197542452,0.020790228215525564,-0.034442317383852845,-0.006714694035086833,0.004606180414897502,2,2,0.0032210296482183117
2025-02-06,231.285,233.8,230.425,233.22,29925349,0.0032210296482183117,234.20714285714283,232.66809523809528,0.01676794869144971,-0.0014185314133143574,0.020790228215525564,-0.034442317383852845,-0.0074221957254156,3,2,-0.0242607103328896
2025-02-07,232.6,234.0,227.26,227.63,39707224,-0.0242607103328896,232.53142857142856,231.97380952380956,0.018069169709908843,0.0032210296482183117,-0.0014185314133143574,0.020790228215525564,-0.006714694035086833,4,2,8.785802149386105e-05
2025-02-10,229.57,230.585,227.2,227.65,33115645,8.785802149386105e-05,231.1114285714286,231.25714285714284,0.01827406043376731,-0.0242607103328896,0.0032210296482183117,-0.0014185314133143574,-0.034442317383852845,0,2,0.021596859130101596
2025-02-11,228.2,235.23,228.13,232.62,53718362,0.021596859130101596,230.62857142857143,231.0557142857143,0.02104035795622096,8.785802149386105e-05,-0.0242607103328896,0.0032210296482183117,0.020790228215525564,1,2,0.01810524652359782
2025-02-12,231.2,236.96,230.68,236.87,45243292,0.01810524652359782,231.8942857142857,231.17333333333335,0.01643077763208633,0.021596859130101596,8.785802149386105e-05,-0.0242607103328896,-0.0014185314133143574,2,2,0.01948222154550864
2025-02-13,236.91,242.3399,235.57,241.53,53614054,0.01948222154550864,233.14142857142858,231.56619047619046,0.016233445301432232,0.01810524652359782,0.021596859130101596,8.785802149386105e-05,0.0032210296482183117,3,2,0.012630534273072785
2025-02-14,241.25,245.55,240.99,244.6,40896227,0.012630534273072785,234.8742857142857,231.88666666666666,0.01613845333921552,0.01948222154550864,0.01810524652359782,0.021596859130101596,-0.0242607103328896,4,2,-0.0005316212528338489
2025-02-18,244.15,245.18,241.84,244.47,48822491,-0.0005316212528338489,236.48142857142858,232.65857142857143,0.01635608201413248,0.012630534273072785,0.01948222154550864,0.01810524652359782,8.785802149386105e-05,1,2,0.0016348554750960618
2025-02-19,244.66,246.01,243.1604,244.87,32204215,0.0016348554750960618,238.94428571428574,233.36761904761906,0.009788299342366741,-0.0005316212528338489,0.012630534273072785,0.01948222154550864,0.021596859130101596,2,2,0.003912782656568721
2025-02-20,244.94,246.78,244.29,245.83,32316907,0.003912782656568721,241.54142857142855,234.47190476190477,0.009204106513692497,0.0016348554750960618,-0.0005316212528338489,0.012630534273072785,0.01810524652359782,3,2,-0.0011396476466492649
2025-02-21,245.95,248.69,245.22,245.55,53197431,-0.0011396476466492649,243.38857142857142,235.50619047619048,0.008835747686497045,0.003912782656568721,0.0016348554750960618,-0.0005316212528338489,0.01948222154550864,4,2,0.006292520509310753
2025-02-24,244.925,248.86,244.42,247.1,51326396,0.006292520509310753,244.84999999999997,236.62238095238095,0.00755927825518734,-0.0011396476466492649,0.003912782656568721,0.0016348554750960618,0.012630534273072785,0,2,-0.0002428461581531033
2025-02-25,248.0,250.0,244.91,247.04,48013272,-0.0002428461581531033,245.63714285714286,237.77761904761905,0.004933957546784213,0.006292520509310753,-0.0011396476466492649,0.003912782656568721,-0.0005316212528338489,1,2,-0.027412467370684025
2025-02-26,244.33,244.98,239.13,240.36,44433564,-0.027412467370684025,245.03142857142856,238.27761904761905,0.011306193355525594,-0.0002428461581531033,0.006292520509310753,-0.0011396476466492649,0.0016348554750960618,2,2,-0.012812636024009335
2025-02-27,239.41,242.46,237.06,237.3,41153639,-0.012812636024009335,244.00714285714284,238.2319047619048,0.011888071359973554,-0.027412467370684025,-0.0002428461581531033,0.006292520509310753,0.003912782656568721,3,2,0.01895118702948463
2025-02-28,236.95,242.09,230.2,241.84,56833360,0.01895118702948463,243.5742857142857,238.34999999999997,0.014769737079126415,-0.012812636024009335,-0.027412467370684025,-0.0002428461581531033,-0.0011396476466492649,4,2,-0.01587963432324655
2025-03-03,241.79,244.0272,236.112,238.03,47183985,-0.01587963432324655,242.46,238.3709523809524,0.015380453934579466,0.01895118702948463,-0.012812636024009335,-0.027412467370684025,0.006292520509310753,0,3,-0.008861565289334124
2025-03-04,237.705,240.07,234.68,235.93,53798062,-0.008861565289334124,241.08571428571432,238.36761904761903,0.015367296264840704,-0.01587963432324655,0.01895118702948463,-0.012812636024009335,-0.0002428461581531033,1,3,-0.0008056480601985587
2025-03-05,235.42,236.55,229.23,235.74,47227643,-0.0008056480601985587,239.46285714285713,238.73571428571432,0.014661323650220224,-0.008861565289334124,-0.01587963432324655,0.01895118702948463,-0.027412467370684025,2,3,-0.001740718379554715
2025-03-06,234.435,237.86,233.1581,235.33,45170419,-0.001740718379554715,237.79,238.8561904761905,0.014561567961639741,-0.0008056480601985587,-0.008861565289334124,-0.01587963432324655,-0.012812636024009335,3,3,0.0157676116588977
2025-03-07,235.105,241.37,234.76,239.07,46273565,0.0157676116588977,237.6057142857143,239.1704761904762,0.013553357101054255,-0.001740718379554715,-0.0008056480601985587,-0.008861565289334124,0.01895118702948463,4,3,-0.04969407363916757
2025-03-10,235.54,236.16,224.22,227.48,71451281,-0.04969407363916757,236.20285714285714,238.89714285714285,0.022936402491886956,0.0157676116588977,-0.001740718379554715,-0.0008056480601985587,-0.01587963432324655,0,3,-0.029623865022754978
2025-03-11,223.805,225.8399,217.45,220.84,76137410,-0.029623865022754978,233.20285714285714,238.57380952380953,0.02141367255020483,-0.04969407363916757,0.0157676116588977,-0.001740718379554715,-0.008861565289334124,1,3,-0.0176332740215393
2025-03-12,220.14,221.75,214.91,216.98,62547467,-0.0176332740215393,230.19571428571427,238.06571428571428,0.021463492520849455,-0.029623865022754978,-0.04969407363916757,0.0157676116588977,-0.0008056480601985587,2,3,-0.034222624379153584
2025-03-13,215.95,216.8394,208.42,209.68,61368330,-0.034222624379153584,226.44571428571427,236.97333333333336,0.022708099166273015,-0.0176332740215393,-0.029623865022754978,-0.04969407363916757,-0.001740718379554715,3,3,0.018007434149081746
2025-03-14,211.25,213.95,209.58,213.49,60107582,0.018007434149081746,223.26714285714283,235.86,0.025823175318492455,-0.034222624379153584,-0.0176332740215393,-0.029623865022754978,0.0157676116588977,4,3,0.0023860218576188547
2025-03-17,213.31,215.22,209.97,214.0,48073426,0.0023860218576188547,220.22,234.54904761904766,0.026198411951625433,0.018007434149081746,-0.034222624379153584,-0.0176332740215393,-0.04969407363916757,0,3,-0.006140308495397845
2025-03-18,214.16,215.15,211.49,212.69,42432426,-0.006140308495397845,216.45142857142858,233.0295238095238,0.023252017070385635,0.0023860218576188547,0.018007434149081746,-0.034222624379153584,-0.029623865022754978,1,3,0.01191797809476539
2025-03-19,214.22,218.76,213.75,215.24,54385391,0.01191797809476539,214.70285714285714,231.637619047619,0.02013450453844845,-0.006140308495397845,0.0023860218576188547,0.018007434149081746,-0.0176332740215393,2,3,-0.005310489025581843
2025-03-20,213.99,217.4899,212.22,214.1,48862947,-0.005310489025581843,213.73999999999998,230.17238095238093,0.017714308201155143,0.01191797809476539,-0.006140308495397845,0.0023860218576188547,-0.034222624379153584,3,3,0.019289632955349155
2025-03-21,211.56,218.84,211.28,218.27,94127768,0.019289632955349155,213.92428571428573,228.86,0.018601801255552376,-0.005310489025581843,0.01191797809476539,-0.006140308495397845,0.018007434149081746,4,3,0.011207406602134005
2025-03-24,221.0,221.48,218.58,220.73,44299483,0.011207406602134005,215.50285714285715,227.67809523809524,0.010478533726258735,0.019289632955349155,-0.005310489025581843,0.01191797809476539,0.0023860218576188547,0,3,0.013589122001844327
2025-03-25,220.77,224.1,220.08,223.75,34493583,0.013589122001844327,216.96857142857144,226.56619047619049,0.00984241183623315,0.011207406602134005,0.019289632955349155,-0.005310489025581843,-0.006140308495397845,1,3,-0.009971336660380734
2025-03-26,223.51,225.02,220.47,221.53,34532656,-0.009971336660380734,218.0442857142857,225.35142857142858,0.011682505176580227,0.013589122001844327,0.011207406602134005,0.019289632955349155,0.01191797809476539,2,3,0.01041816419239041
2025-03-27,221.39,224.99,220.5601,223.85,37094774,0.01041816419239041,219.63857142857142,224.5652380952381,0.010700032082184499,-0.009971336660380734,0.013589122001844327,0.011207406602134005,-0.005310489025581843,3,3,-0.02693994273640031
2025-03-28,221.67,223.81,217.68,217.9,39818617,-0.02693994273640031,220.01857142857142,223.64142857142855,0.01644554673899015,0.01041816419239041,-0.009971336660380734,0.013589122001844327,0.019289632955349155,4,3,0.019226554118956955
2025-03-31,217.005,225.62,216.23,222.13,65299321,0.019226554118956955,221.1657142857143,222.70285714285714,0.017282350052073646,-0.02693994273640031,0.01041816419239041,-0.009971336660380734,0.011207406602134005,0,3,0.00476063056656272
2025-04-01,219.805,223.68,218.9,223.19,36412740,0.00476063056656272,221.86857142857144,221.9961904761905,0.01615208378306841,0.019226554118956955,-0.02693994273640031,0.01041816419239041,0.013589122001844327,1,4,0.003131433175311838
2025-04-02,221.315,225.19,221.02,223.89,35905904,0.003131433175311838,222.32,221.42285714285714,0.01576734617598304,0.00476063056656272,0.019226554118956955,-0.02693994273640031,-0.009971336660380734,2,4,-0.09701335791648369
2025-04-03,205.54,207.49,201.25,203.19,103419006,-0.09701335791648369,219.38285714285715,219.87285714285713,0.03962368074502031,0.003131433175311838,0.00476063056656272,0.019226554118956955,0.01041816419239041,3,4,-0.07568030250025096
2025-04-04,193.89,199.88,187.34,188.38,125910913,-0.07568030250025096,214.64714285714285,217.63714285714286,0.04586556931376321,-0.09701335791648369,0.003131433175311838,0.00476063056656272,-0.02693994273640031,4,4,-0.037425955653188146
2025-04-07,177.2,194.15,174.62,181.46,160466286,-0.037425955653188146,208.59142857142857,214.89380952380955,0.04353396256058196,-0.07568030250025096,-0.09701335791648369,0.003131433175311838,0.019226554118956955,0,4,-0.051101882959704026
2025-04-08,186.7,190.335,169.2101,172.42,120859491,-0.051101882959704026,202.09428571428572,212.27190476190472,0.044204390227655904,-0.037425955653188146,-0.07568030250025096,-0.09701335791648369,0.00476063056656272,1,4,0.1426174108719208
2025-04-09,171.95,200.61,171.89,198.85,184395885,0.1426174108719208,198.76857142857142,211.22476190476192,0.07934353365372034,-0.051101882959704026,-0.037425955653188146,-0.07568030250025096,0.003131433175311838,2,4,-0.04331861279615431
2025-04-10,189.065,194.7799,183.0,190.42,121879981,-0.04331861279615431,194.08714285714285,209.95999999999998,0.0793464377748671,0.1426174108719208,-0.051101882959704026,-0.037425955653188146,-0.09701335791648369,3,4,0.03979216077889878
2025-04-11,186.1,199.54,186.06,198.15,87435915,0.03979216077889878,190.41,209.41095238095235,0.08248233159388957,-0.04331861279615431,0.1426174108719208,-0.051101882959704026,-0.07568030250025096,4,4,0.021814327465264516
2025-04-14,211.44,212.94,201.1621,202.52,101352911,0.021814327465264516,190.31428571428572,208.88857142857142,0.07529227873052231,0.03979216077889878,-0.04331861279615431,0.1426174108719208,-0.037425955653188146,0,4,-0.0018781204551920384
2025-04-15,201.855,203.51,199.8,202.14,51343872,-0.0018781204551920384,192.28,208.32380952380953,0.06780009686860637,0.021814327465264516,0.03979216077889878,-0.04331861279615431,-0.051101882959704026,1,4,-0.0397115825958271
2025-04-16,198.36,200.7,192.37,194.27,59732423,-0.0397115825958271,194.10999999999999,207.44666666666666,0.068071921239081,-0.0018781204551920384,0.021814327465264516,0.03979216077889878,0.1426174108719208,2,4,0.01385325669086682
2025-04-17,197.2,198.8335,194.42,196.98,52164675,0.01385325669086682,197.6185714285714,206.5771428571429,0.0626026342621605,-0.0397115825958271,-0.0018781204551920384,0.021814327465264516,-0.04331861279615431,3,4,-0.019583339736215177
2025-04-21,193.265,193.8,189.8112,193.16,46742537,-0.019583339736215177,196.8057142857143,205.58,0.031547141435602326,0.01385325669086682,-0.0397115825958271,-0.0018781204551920384,0.03979216077889878,0,4,0.03349765980964751
2025-04-22,196.12,201.59,195.97,199.74,52976371,0.03349765980964751,198.13714285714286,204.69761904761904,0.02889965115583829,-0.019583339736215177,0.01385325669086682,-0.0397115825958271,0.021814327465264516,1,4,0.024040332702537383
2025-04-23,206.0,208.0,202.799,204.6,52929165,0.024040332702537383,199.0585714285714,203.92952380952383,0.026411075387323922,0.03349765980964751,-0.019583339736215177,0.01385325669086682,-0.0018781204551920384,2,4,0.018258492064582833
2025-04-24,204.89,208.8299,202.94,208.37,47310989,0.018258492064582833,199.8942857142857,203.19714285714286,0.026056075221255127,0.024040332702537383,0.03349765980964751,-0.019583339736215177,-0.0397115825958271,3,4,0.004357722686725041
2025-04-25,206.365,209.75,206.2,209.28,38222258,0.004357722686725041,200.91428571428574,202.6138095238095,0.025925166589791,0.018258492064582833,0.024040332702537383,0.03349765980964751,0.01385325669086682,4,4,0.004100906991795252
2025-04-28,210.0,211.5,207.46,210.14,38743074,0.004100906991795252,203.18142857142857,201.9609523809524,0.017145201032264218,0.004357722686725041,0.018258492064582833,0.024040332702537383,-0.019583339736215177,0,4,0.005078923935421559
2025-04-29,208.693,212.24,208.37,211.21,36827633,0.005078923935421559,205.21428571428572,201.64238095238093,0.017240892970580922,0.004100906991795252,0.004357722686725041,0.018258492064582833,0.03349765980964751,1,4,0.006089089168420812
2025-04-30,209.3,213.58,206.6705,212.5,52286454,0.006089089168420812,207.97714285714284,201.18380952380954,0.011770633129589923,0.005078923935421559,0.004100906991795252,0.004357722686725041,0.024040332702537383,2,4,0.003851397367929873
2025-05-01,209.08,214.56,208.9,213.32,57365675,0.003851397367929873,209.91714285714284,200.71380952380952,0.008233447173068505,0.006089089168420812,0.005078923935421559,0.004100906991795252,0.018258492064582833,3,5,-0.038077545329833914
2025-05-02,206.09,206.99,202.16,205.35,101010621,-0.038077545329833914,210.02428571428572,199.83095238095237,0.017771101612146924,0.003851397367929873,0.006089089168420812,0.005078923935421559,0.004357722686725041,4,5,-0.0319639323274125
2025-05-05,203.1,204.1,198.21,198.89,69018452,-0.0319639323274125,208.67,199.62619047619052,0.019473781971484395,-0.038077545329833914,0.003851397367929873,0.006089089168420812,0.004100906991795252,0,5,-0.0019124313830772783
2025-05-06,198.21,200.65,197.02,198.51,51216482,-0.0019124313830772783,207.13142857142856,200.10857142857142,0.019021931315302013,-0.0319639323274125,-0.038077545329833914,0.003851397367929873,0.005078923935421559,1,5,-0.011450120029559962
2025-05-07,199.17,199.44,193.25,196.25,68616943,-0.011450120029559962,205.14714285714285,200.81285714285713,0.018330283031309905,-0.0019124313830772783,-0.0319639323274125,-0.038077545329833914,0.006089089168420812,2,5,0.006298593485377273
2025-05-08,197.72,200.05,194.6796,197.49,50478872,0.006298593485377273,203.18714285714285,202.0066666666667,0.01849995685539786,-0.011450120029559962,-0.0019124313830772783,-0.0319639323274125,0.003851397367929873,3,5,0.0052522720610924155
2025-05-09,199.0,200.5399,197.535,198.53,36453923,0.0052522720610924155,201.19142857142856,201.99142857142857,0.018384056639525567,0.006298593485377273,-0.011450120029559962,-0.0019124313830772783,-0.038077545329833914,4,5,0.059922155002815725
2025-05-12,210.97,211.2679,206.75,210.79,63775814,0.059922155002815725,200.82999999999998,202.96142857142854,0.032259217820160266,0.0052522720610924155,0.006298593485377273,-0.011450120029559962,-0.0319639323274125,0,5,0.01010109598650392
2025-05-13,210.43,213.4,209.0,212.93,51909332,0.01010109598650392,201.91285714285712,203.6652380952381,0.02807345233701516,0.059922155002815725,0.0052522720610924155,0.006298593485377273,-0.0019124313830772783,1,5,-0.0028218050046047607
2025-05-14,212.43,213.94,210.5801,212.33,49325825,-0.0028218050046047607,203.83285714285716,204.13238095238094,0.023423098056388324,0.01010109598650392,0.059922155002815725,0.0052522720610924155,-0.011450120029559962,2,5,-0.004153104275204898
2025-05-15,210.95,212.96,209.54,211.45,45029473,-0.004153104275204898,205.68142857142857,204.5757142857143,0.023617030592146992,-0.0028218050046047607,0.01010109598650392,0.059922155002815725,0.006298593485377273,3,5,-0.0008989615234814366
2025-05-16,212.36,212.57,209.77,211.26,54737850,-0.0008989615234814366,207.82571428571427,205.3847619047619,0.022397966960249517,-0.004153104275204898,-0.0028218050046047607,0.01010109598650392,0.0052522720610924155,4,5,-0.011808536414863721
2025-05-19,207.91,209.48,204.26,208.78,46140527,-0.011808536414863721,209.43857142857146,205.94666666666666,0.023959097718156762,-0.0008989615234814366,-0.004153104275204898,-0.0028218050046047607,0.059922155002815725,0,5,-0.009238830030494747
2025-05-20,207.67,208.47,205.03,206.86,42496635,-0.009238830030494747,210.62857142857143,206.5990476190476,0.02484006824130108,-0.011808536414863721,-0.0008989615234814366,-0.004153104275204898,0.01010109598650392,1,5,-0.02332909321950063
2025-05-21,205.17,207.04,200.71,202.09,59211774,-0.02332909321950063,209.3857142857143,206.7109523809524,0.010354558080465644,-0.009238830030494747,-0.011808536414863721,-0.0008989615234814366,-0.0028218050046047607,2,5,-0.0036187919030965495
2025-05-22,200.71,202.75,199.7,201.36,46742407,-0.0036187919030965495,207.73285714285717,206.55666666666664,0.007770138816517287,-0.02332909321950063,-0.009238830030494747,-0.011808536414863721,-0.004153104275204898,3,5,-0.030711134574654807
2025-05-23,193.665,197.7,193.46,195.27,78432918,-0.030711134574654807,205.29571428571427,205.93285714285716,0.011114245888513747,-0.0036187919030965495,-0.02332909321950063,-0.009238830030494747,-0.0008989615234814366,4,5,0.024983599431202347
2025-05-27,198.3,200.74,197.43,200.21,56288475,0.024983599431202347,203.69000000000003,205.5009523809524,0.017907552303725354,-0.030711134574654807,-0.0036187919030965495,-0.02332909321950063,-0.011808536414863721,1,5,0.0010483489465745394
2025-05-28,200.59,202.73,199.9,200.42,45339678,0.0010483489465745394,202.1414285714286,205.03809523809525,0.01804726159922331,0.024983599431202347,-0.030711134574654807,-0.0036187919030965495,-0.009238830030494747,2,5,-0.002347829337355481
2025-05-29,203.575,203.81,198.51,199.95,51477938,-0.002347829337355481,200.87999999999997,204.50190476190477,0.01802724037854905,0.0010483489465745394,0.024983599431202347,-0.030711134574654807,-0.02332909321950063,3,5,0.004491025512463802
2025-05-30,199.37,201.96,196.78,200.85,70819942,0.004491025512463802,200.02142857142857,203.94714285714286,0.01838156397376525,-0.002347829337355481,0.0010483489465745394,0.024983599431202347,-0.0036187919030965495,4,5,0.004223084154874757
2025-06-02,200.28,202.13,200.12,201.7,35423294,0.004223084154874757,199.96571428571428,203.3938095238095,0.016454643240845626,0.004491025512463802,-0.002347829337355481,0.0010483489465745394,-0.030711134574654807,0,6,0.007753699610704572
2025-06-03,201.35,203.77,200.955,203.27,46381567,0.007753699610704572,200.23857142857145,203.29476190476188,0.01663007475370091,0.004223084154874757,0.004491025512463802,-0.002347829337355481,0.024983599431202347,1,6,-0.00221625838702034
2025-06-04,202.91,206.24,202.1,202.82,43603985,-0.00221625838702034,201.31714285714287,203.48190476190476,0.009382955493325589,0.007753699610704572,0.004223084154874757,0.004491025512463802,0.0010483489465745394,2,6,-0.01085647049174078
2025-06-05,203.5,204.75,200.15,200.63,55221235,-0.01085647049174078,201.37714285714284,203.58285714285714,0.006149286350222368,-0.00221625838702034,0.007753699610704572,0.004223084154874757,-0.002347829337355481,3,6,0.016265344375750522
2025-06-06,203.0,205.7,202.05,203.92,46607693,0.016265344375750522,201.87714285714284,203.94809523809522,0.008642473567817877,-0.01085647049174078,-0.00221625838702034,0.007753699610704572,0.004491025512463802,4,6,-0.012186548430503737
2025-06-09,204.39,206.0,200.02,201.45,72862557,-0.012186548430503737,202.0914285714286,204.13666666666666,0.010214303028567715,0.016265344375750522,-0.01085647049174078,-0.00221625838702034,0.004223084154874757,0,6,0.006037828893865591
2025-06-10,200.6,204.35,200.57,202.67,54672608,0.006037828893865591,202.35142857142856,204.33380952380952,0.010316920989068433,-0.012186548430503737,0.016265344375750522,-0.01085647049174078,0.007753699610704572,1,6,-0.01938035499136232
2025-06-11,203.5,204.5,198.41,198.78,60989857,-0.01938035499136232,201.93428571428572,203.76190476190476,0.012764808295306004,0.006037828893865591,-0.012186548430503737,0.016265344375750522,-0.00221625838702034,2,6,0.002110659610638244
2025-06-12,199.08,199.68,197.3601,199.2,43904635,0.002110659610638244,201.35285714285715,203.10809523809525,0.012205983104275722,-0.01938035499136232,0.006037828893865591,-0.012186548430503737,-0.01085647049174078,3,6,-0.013901399146029038
2025-06-13,199.73,200.37,195.7,196.45,51447349,-0.013901399146029038,200.44285714285712,202.3519047619048,0.012879059717483855,0.002110659610638244,-0.01938035499136232,0.006037828893865591,0.016265344375750522,4,6,0.009978050217287622
2025-06-16,197.3,198.685,196.5636,198.42,43020691,0.009978050217287622,200.12714285714284,201.73142857142855,0.013569975877901869,-0.013901399146029038,0.002110659610638244,-0.01938035499136232,-0.012186548430503737,0,6,-0.014109760550600002
